popularity,streams
67,25507412
63,14280905
68,18329455
70,30854341
4,13142
58,5245064
69,27252324
66,18557095
69,16158746
74,44327832
61,14782580
70,44429549
69,19958223
65,23286777
63,14980175
14,41427
57,6981818
67,28909685
72,38948784
58,6599255
65,25554063
59,5618511
63,9850516
65,18065794
62,10458775
63,11211963
73,37939039
69,15820302
56,6576211
39,731917
58,6906267
54,4108787
54,4701346
63,11961926
57,5302882
0,9753
63,8633241
64,8513087
62,9592874
64,12236262
55,6889921
71,35912364
56,6234835
66,23944959
69,16833230
0,6039
87,1643002195
64,9170952
90,3382500326
87,1525211175
75,98076134
85,895867760
79,57129908
83,1103259748
77,51471237
69,29329478
81,1121443564
84,926922760
82,838699170
79,58710785
74,48800461
71,32613729
76,50066357
79,70611966
79,86993842
77,56371145
80,1057487272
78,97607543
84,872622949
73,45144330
70,44443791
80,1149194832
74,44763732
83,933896478
59,6567962
70,48297053
78,57277715
73,33287427
70,49127604
70,38129824
79,60603550
87,1659623807
0,14748
76,93794788
72,33977007
78,89763337
67,23588562
72,37698964
69,24399066
68,29210805
76,50694383
68,28837015
79,62425484
1,11026
79,72610600
68,25155471
4,14797
67,16484455
65,15617942
10,47612
57,6926120
65,23388579
74,47575033
61,10260419
67,21595310
71,43656326
72,39536294
69,23306461
58,6668068
66,21153091
73,33839300
69,20000206
65,15028344
2,12733
12,49311
65,21684610
68,24083953
0,6819
65,25350011
67,15579672
67,19993813
75,62279927
68,24659766
65,20828776
64,10646605
63,13035887
79,99177284
67,21999531
60,14418291
63,12826382
0,7791
81,820320089
61,8958614
75,92820142
65,20194671
74,45575187
69,27300213
72,40985086
74,30834460
66,24949954
57,5236036
70,39376830
65,24702148
68,18430752
68,26761484
61,11346609
2,11444
65,15028251
73,32630320
64,10953497
66,26836945
65,21282251
67,29943756
57,7489281
71,47432935
75,54792069
64,8203421
5,27603
61,9579805
65,29406149
0,7027
0,14218
0,7738
0,12211
65,25285879
63,11142470
63,14428873
73,38319211
76,73622918
65,22917795
68,24141338
0,12482
58,5419567
69,16190998
0,14735
61,14742628
84,929709384
0,10281
76,66187398
64,13075088
65,21381710
65,15267205
71,32306588
71,35760876
63,11914888
69,22746713
69,16357892
0,13834
57,5916779
66,28603176
61,14819398
63,8223438
63,12248594
59,7538051
63,9066942
1,9528
72,38004159
60,14057460
0,12435
62,13814901
67,24034746
58,6422481
66,15920273
0,6013
74,40913920
49,4813658
62,9577542
57,5038595
59,5668600
73,42219455
57,7851056
0,6022
0,12869
71,33671431
73,37786082
68,18719341
70,36863092
68,26191693
59,5271796
54,4494183
70,43602018
59,7307712
60,14144385
75,58742572
57,5450798
54,4118656
68,24190404
61,8717942
66,27372556
72,36209377
50,5138677
62,12897844
62,9997914
63,11933989
62,11550536
64,8348561
73,45765240
44,1298249
59,7092619
74,48870063
59,5922133
51,5064480
69,21958217
3,7856
61,14360176
50,5816250
88,1544675037
84,1051455129
83,883102250
87,1689724321
85,1157509282
76,77671565
76,62080496
75,88837654
87,1470153069
77,87965985
1,14713
81,889831763
76,92731795
84,975882321
71,47605469
77,79145549
76,99568952
78,82378759
76,86998652
74,35831601
73,48766209
68,15820031
72,44575790
79,80125693
70,32868909
66,20548608
73,44690866
71,30488215
69,18909846
84,938890367
77,75886641
67,28539278
71,42425458
70,34095766
70,36646000
74,43617513
69,28526947
72,41502495
62,8165319
72,41555365
72,30756998
67,25722941
70,43562635
77,63682368
72,48011418
82,904268097
65,21574933
62,10791712
83,847256591
76,74308227
57,5908889
66,20313621
72,42272107
56,5343944
67,15899311
77,78154429
58,7860429
65,29608098
66,27651439
72,41959354
72,30943548
66,22947488
73,49153771
65,29888243
67,28463219
69,21294157
64,8187666
58,6159614
71,45435973
0,6622
66,25967724
66,23811381
64,11416861
66,27240901
63,10212864
71,35887232
68,28931217
68,27142816
63,13590237
78,73007105
70,35329870
61,12329325
65,24847452
67,25316725
55,7509057
54,4649283
69,28869685
62,8745816
74,46243536
69,25316036
59,7965811
68,21891815
66,29526104
63,10964058
67,25579109
74,39942539
63,10763046
64,10049165
69,27393791
73,38060721
59,6502192
57,5384552
66,29277065
66,23017372
67,25972342
58,6667627
63,10482655
66,15500978
62,11866842
71,32102933
60,11835409
60,9526488
64,12023476
43,1359155
61,13929662
0,5813
61,14086065
70,49420521
71,38992765
68,26104073
78,57906320
60,10244836
63,10215588
66,20283443
59,7543414
67,24913844
54,5549573
63,13841015
58,6280635
61,12574825
60,14911279
62,11678008
65,18905796
64,10261596
56,6409436
64,13156039
68,27806284
69,25263637
62,14127422
69,16089808
57,7407624
60,14448607
65,20349247
68,15525617
61,8535103
68,19720462
0,7029
7,29170
55,5608989
59,7983631
61,12662506
59,5224374
55,5649654
59,7140922
50,4035979
57,7944533
59,6549086
78,78102085
54,5896417
61,11903486
60,13114796
57,6853400
61,13647756
66,17003367
74,39926432
57,6286020
57,6149320
53,4671515
62,9787179
51,4777847
0,14186
65,29945921
60,9115884
56,5037519
64,9669584
58,6414746
70,37286700
0,14770
3,6011
55,7917548
64,12018760
63,8921465
2,11054
63,9873289
67,15974268
0,13992
0,8672
67,28226700
0,6250
76,53439259
66,22406416
58,7784207
0,10782
56,5817850
60,13204134
61,10459531
53,4811768
0,11327
64,11856212
59,5497278
11,43863
85,1058154618
81,962824026
84,1187199209
73,38217680
75,92543921
54,4066505
77,78392232
76,58786951
79,51361599
71,33880386
73,46428607
82,1030191191
83,1196472103
5,15288
88,1363284397
5,20335
78,83534922
73,42822856
77,94155449
74,34689969
82,1065133462
79,74602169
90,2795037924
79,52691964
71,39088773
73,41960289
75,89347153
43,1476019
71,42534478
79,80356041
2,11011
1,9280
81,1082526083
72,48016424
82,844048880
71,46101519
72,47976016
78,60327844
73,38737588
74,47464631
1,6721
68,21278635
65,20092178
70,32585688
68,16076991
68,28070709
64,13184920
0,6153
75,93256125
69,25415252
54,4417526
71,38954419
75,58368297
64,11989400
75,75728431
73,47644452
2,12848
74,42307951
70,39843915
67,26307168
1,9458
72,35257768
66,15783811
75,95335103
72,38025232
0,6815
68,18966205
79,84667757
0,13109
58,5617630
66,17043718
68,23116905
0,11883
48,6272461
82,1152891111
66,24742167
61,13376366
63,9839414
70,36368744
67,26907961
59,7295619
67,23643509
78,55517031
65,24222465
69,21472584
76,86268681
65,17193854
64,14161239
67,28880504
63,13123603
77,94785348
68,17884655
71,34549862
58,5981245
62,12481112
72,36359635
68,29003665
70,30356540
62,14056717
69,17287541
65,19542831
69,24065208
0,5863
59,7896120
70,38937777
70,41505860
76,94309408
0,9576
64,9636420
76,88002447
63,10058475
66,25233239
71,43404992
58,5023598
72,33992064
67,20914933
62,14111577
71,32260090
78,64360402
66,21238277
75,85040616
68,25285550
72,44191287
63,12942268
63,13801241
65,18073488
63,10072265
59,5579616
69,23307233
65,27764830
0,7721
59,6909844
75,86311837
60,12285881
0,11908
64,14187689
58,6748285
68,16799459
64,8482459
51,5227498
69,26483007
60,11792674
67,17855955
62,14602066
76,82986862
57,5562778
65,26267634
65,26360749
61,11331327
70,43856733
57,7417981
58,5415960
63,14957130
63,12281048
70,32956986
61,11905556
51,5477106
0,7703
62,13244805
70,40943163
62,14966092
61,9590469
70,30506694
61,13226846
59,5712343
0,6819
65,18026649
67,21121304
60,12050142
62,11154364
65,16240259
57,5052724
61,9984673
65,22164675
59,5603793
56,7813297
68,25152083
59,6361866
66,28956838
64,11664547
67,20036512
66,25297432
60,13470560
72,48328641
63,10517283
62,13025895
63,11515039
59,5005970
58,5769623
74,44080848
54,5907642
59,5376203
61,11374915
61,12123795
59,6779292
52,4600597
66,25528726
0,12010
62,10288854
81,1174130086
77,58175350
81,991914561
82,1171081168
86,1331184130
87,1662391355
82,802995016
83,893690751
80,900676454
73,36434302
85,1156121742
73,36243853
85,903169954
73,37934148
80,850706509
72,49754099
68,25336777
81,1166847677
75,72634182
83,844638081
5,19433
81,1123432587
75,80469292
83,1040803938
75,72681281
73,44806706
77,82781754
75,75154801
71,38759419
68,28008267
66,16749310
79,72326239
71,47691290
70,43375087
73,45941458
68,23604790
72,37585392
0,7757
76,53260354
70,48747277
0,10753
67,15127781
67,17107571
77,61998212
76,59610264
72,46258232
79,86169580
68,28338762
70,39894331
73,42548357
0,11638
85,871164902
68,23845906
77,81949595
75,65010230
82,825405502
1,11181
67,15049522
66,22793046
73,34451088
77,74487082
78,95463769
78,94361253
78,54981436
69,24711100
67,15941846
66,16129812
80,896707927
73,38763671
71,38269002
66,15234661
73,32047271
68,25985075
70,44779656
72,43209699
75,70723165
73,45623218
67,23827272
64,8859913
63,12933109
1,14417
80,1143135415
70,49984203
73,30467909
64,8467313
2,9317
0,10110
68,23869852
75,59881303
72,47285301
63,10750194
71,39734760
64,8714426
70,46408700
0,6466
66,21975153
66,26696408
65,26667393
62,10776062
6,21771
70,31955343
68,22080499
64,14128575
79,90329022
63,11014490
61,8458665
0,14469
72,36445464
70,36066746
63,14098626
76,79984995
64,14864812
67,19090410
61,12290096
77,89362199
62,12801001
64,9096431
65,16045628
61,12339517
65,25104041
68,27362890
53,5152014
64,8512562
76,76967922
64,14685067
78,62561817
62,12524091
62,11423424
64,13375403
64,14176364
76,93984380
71,31933511
61,13037036
62,8121787
70,45899220
67,22167816
60,13021355
66,22105694
60,9543664
72,34279466
63,10977296
60,11527309
73,40376639
60,10163494
66,29791252
55,7019802
64,11377794
57,6576331
71,43279304
72,49085572
78,58459549
62,10758057
61,12568368
67,19109094
65,25187631
78,89736332
74,30806896
58,5848772
68,21492525
59,5905471
61,10702844
67,24901700
64,13987744
64,10921963
60,14867905
76,93607246
0,5912
8,23924
73,47371451
0,5929
65,23933677
0,10510
49,6898463
66,22956555
58,6269971
57,7230934
59,6769162
61,9142503
77,55278101
60,13914423
54,5537577
77,57309514
62,8964372
58,5049611
62,8297493
69,19724710
65,27632862
67,28570474
62,12508900
65,26720756
59,6175513
60,14327740
67,25305209
60,8907282
67,23097849
50,5576906
60,10468859
57,7437760
70,38984044
59,6783688
65,25165843
6,27226
2,13908
83,1062935339
81,1185685180
79,58750112
67,26035983
81,1172778040
72,48037661
76,81971385
72,49189608
82,844583288
86,1385732888
77,90554400
76,91252016
76,92613816
81,952005319
80,1199967253
60,12646796
77,60022051
56,5643615
80,1135811749
82,1011853593
74,31113107
72,36492023
74,36092774
71,46347236
77,91095179
84,1058729742
80,1154849141
77,95556637
76,66098588
76,96056059
87,1332147652
69,20415130
2,6188
74,40965811
48,6826329
0,8541
1,14023
77,60608834
74,47614464
72,48689446
71,38997177
77,87433721
64,9883562
68,21407532
0,7680
74,49884080
73,30442279
66,20332472
64,13399044
69,17585283
78,80207876
64,11809326
72,34700454
71,44951992
65,26222265
55,7401085
56,6675020
72,44961786
72,44450869
63,10489822
71,49611788
72,48505990
68,20511619
72,48966322
68,19620648
69,18619091
81,894133695
62,8367025
68,29274203
65,28265117
69,26326913
65,17831131
66,27348366
69,18679494
70,32826633
70,44191041
72,43361652
37,754095
66,15156929
68,19910447
65,29252158
67,18854778
79,57456447
59,5433998
67,22167964
63,9061062
75,67290640
70,39867378
71,46430464
75,68164240
66,20294423
53,4926950
70,37888501
66,22264250
66,26707286
68,16897740
0,9911
58,7206710
74,31683247
73,48428212
67,25684709
51,4602417
70,40493984
65,24499718
71,32569175
67,26047215
77,99004002
69,25904598
64,9319866
75,74867653
58,6418619
67,17813651
79,51256255
69,22853592
75,97627745
54,5077935
69,23913760
67,19526068
64,14423641
76,93576812
68,27667576
65,20961268
66,23593663
69,24415773
81,874502768
60,11953629
74,48521130
68,23946779
62,13839456
72,39483937
74,36099066
67,24658098
63,12873584
66,25952414
78,84248124
74,48582174
72,45216508
70,32685649
67,23463986
67,21685525
67,26483905
64,12708544
67,22174713
72,49231100
54,4957210
71,37712580
65,15834903
72,44089458
68,25124219
59,6730030
65,17128729
77,66649456
58,5286682
63,9502772
58,5081376
37,663268
60,11434001
63,12655665
63,8112682
61,8897822
77,68712918
39,723293
0,5806
62,11817222
57,5678850
61,11298028
61,14145723
64,9296798
64,12265823
64,9682900
69,29224791
64,13462905
69,16284384
63,11294294
65,28028472
65,21657108
65,24848179
57,7116792
68,19157392
69,29252297
58,5192705
59,6297625
53,5118980
60,11181919
67,21695814
33,419042
68,21420910
70,32276090
61,9624817
63,13388073
62,8533303
65,24731009
63,10493045
0,9540
61,8345553
1,9585
71,35580518
82,841900827
2,7780
9,29629
77,98398080
80,1063127919
1,14443
79,51251544
78,71555118
81,846788642
3,6671
75,92208283
82,1183025123
80,1192859245
68,17203047
77,99711079
73,47840432
74,43767443
70,37529376
72,47390802
78,95895677
70,35533890
78,56769312
70,47304204
78,54101766
73,34329652
75,93493010
74,45871850
68,16539195
1,10545
78,78902560
76,70385711
1,7065
73,42117693
83,1057301667
70,31920826
74,48714767
78,87527847
0,14298
81,933253568
63,11366836
85,1167560502
1,6393
0,8322
74,41394792
70,45716779
71,42597043
75,83815771
0,13460
64,14708450
81,1147715697
69,18197764
65,29820087
68,28911059
73,46792468
1,14641
0,7858
67,18314476
77,81997890
68,24174624
0,8877
67,18901555
72,48159597
74,45117830
72,41207226
83,1048265786
69,18896553
0,5460
68,17346468
68,19896831
72,37119791
68,15991564
68,21632080
68,29567642
70,39410831
67,21241806
61,13584254
68,18985879
65,21593906
39,588316
73,43438655
65,24263566
76,87086462
67,16579042
0,10182
63,12496305
70,38528739
72,41233782
75,50241980
61,13674345
62,10461948
0,8300
69,18153445
73,37732318
57,5345760
64,14118399
73,49115686
73,43189908
60,13895415
65,21846306
0,13125
36,549208
34,424895
75,84726918
63,9262287
73,35560066
63,13949869
62,12788581
64,11662225
65,29569474
69,15342860
64,10568987
73,31904938
63,13048484
80,1053245395
0,9552
65,24925309
61,14473681
72,36606358
59,6848860
65,25702405
61,8029247
62,14478326
65,21954626
67,29931278
62,9246378
77,99150240
58,7432628
60,14144671
74,33893499
66,22850568
32,322851
32,325841
67,16548779
65,25000553
62,10528778
0,12550
67,15948353
61,12161766
60,14570823
67,15428075
70,35114403
69,28068598
2,14504
59,6608518
17,59489
63,14911827
56,6629142
3,9381
69,15711592
61,8078618
68,24344706
55,7998478
0,13722
66,23096902
62,8136937
63,14793261
56,7510029
73,45977730
32,307617
63,11206651
1,5959
59,5143909
60,12552744
64,10340797
0,7747
66,21965090
64,13942062
69,24715204
56,5025955
70,44619040
0,12336
64,13163478
65,22685777
53,4556360
58,5954653
71,41944988
61,12263679
67,24755717
58,5400471
0,8007
67,29869425
36,632235
60,8912479
61,14804666
61,9842259
4,10078
68,20859305
63,12137028
65,18086072
59,6491246
68,17466542
63,10239349
73,45542788
59,5983079
56,6339004
60,13939102
60,11581835
59,6746824
64,9347165
65,16059204
2,13991
81,1038649289
77,56780591
88,1614925815
84,920342615
74,49621475
89,1328599530
83,816200589
81,1136834847
77,50674576
82,1130350905
8,22386
73,39067473
71,49806727
1,13578
85,830392660
76,78498177
0,6932
83,1139950179
79,78184217
78,56873496
71,32332236
72,45029116
78,90457724
0,6957
66,18919224
72,48359476
37,604519
79,67025103
80,1019385847
78,53046112
72,49862285
86,1508334214
80,861855951
79,80531745
73,39294814
77,59458987
68,29536896
63,14401464
74,40598294
72,33563845
69,21011407
69,21617191
79,85641549
0,9747
72,36584530
71,30870499
71,46392310
0,13168
73,35743215
73,49511054
75,83771443
72,45817853
77,50444652
66,28871114
83,1112066543
61,11587088
77,71985506
70,39653411
71,41244799
74,30716921
68,17242062
72,49650518
75,74716190
64,9651446
36,552235
74,32824521
70,30127698
66,17754221
70,46562972
66,15381401
71,44227847
70,47965603
69,22116399
75,81164845
0,6861
80,854062712
63,14059172
73,48012106
68,28681145
1,14098
70,34651066
76,86242090
61,8724622
73,39871824
2,7406
68,25487217
73,41267866
66,16110065
0,10078
67,25612349
0,5718
69,19845208
72,48110092
78,75891882
68,17766811
78,51754970
0,13235
71,47812137
55,7541443
66,26608685
65,19164150
79,98806868
56,5113236
71,33305816
0,12640
0,5740
65,16327739
79,50878161
70,41562534
66,24889948
32,475292
65,26808689
61,11575920
72,47552168
56,7764288
68,19228828
68,26454695
61,8261408
60,9853655
57,5561173
66,24726625
66,27518839
0,11720
61,13499385
69,22182830
0,9260
61,8138996
62,13420045
55,6467124
59,7402404
0,13224
72,35523740
59,5948009
81,1082181935
0,14825
72,47891835
65,17275791
64,12013034
67,17423264
77,95904011
63,14580786
67,15553001
60,13208445
72,30924675
71,48017850
0,12607
69,19406295
72,43141935
67,28843681
63,13854646
41,823221
70,47222090
59,7847580
70,31572892
64,9603354
67,20965300
68,25955475
62,13786737
63,10710707
62,11499202
66,25623072
0,11063
74,30647799
63,8491130
65,20584930
60,11650162
58,5746689
53,5021298
59,5680399
51,5172189
58,6680709
78,85486488
66,27699129
62,12115575
0,12374
0,10162
63,9462921
69,18078707
59,5547193
69,28962032
69,22727069
64,10465933
52,4376437
66,28386838
59,6387702
59,5732231
59,6226351
73,40689065
57,7392776
74,47095334
68,17560065
61,14057606
75,59726299
61,9766143
55,6044978
68,23680779
69,22238286
0,14676
67,17077590
80,1130672763
70,35338214
64,9341036
3,9992
80,843213429
77,79675957
73,45143113
5,22659
74,45923438
85,1161243934
80,1108220526
80,889111080
85,919325672
81,896916192
76,77623059
79,97966484
3,11218
73,30329461
72,42055440
72,45072870
45,4200347
73,49620987
79,98107244
76,96467475
75,83564509
73,32128152
71,40206617
73,41521559
70,34256503
3,5160
77,67685565
75,81025180
67,29890250
70,30082547
62,10009812
74,37185515
72,45137129
2,6944
82,1168626202
0,7336
0,9620
71,40658588
70,31342848
62,9687717
76,89158387
66,21216367
79,67822069
74,32268665
0,7117
67,26869515
69,20004696
73,44926894
79,73503141
69,25959798
69,20103384
3,6749
82,1007689277
0,8627
79,85190193
78,94371393
69,20122959
0,6596
68,17618946
78,90414914
68,20694433
69,20402425
0,5844
81,1157682072
75,86443392
64,11091648
1,6408
0,5885
77,88723150
0,11927
71,46474110
67,25598960
67,21139904
73,34426064
72,35741074
69,27057896
70,35832545
69,20960882
77,82984719
66,28606785
71,41796516
74,41073756
78,57611308
0,11420
62,10381829
72,38813939
70,44631860
75,59468341
0,7823
0,6549
71,41488794
61,13253186
63,11957780
65,29273051
67,19128841
62,9434547
65,18789284
71,32510872
61,8185436
0,9247
77,59804698
68,25993501
60,11065780
61,12466554
74,42730379
68,18404828
59,6168557
76,63821501
60,13940804
68,25893350
63,10145981
67,24537689
65,16452587
62,14303724
62,11880576
81,1037412858
62,13592150
68,24484789
66,15849331
71,45216453
67,19668183
0,6571
71,41236268
72,44786716
0,5538
64,12972567
63,11159794
58,6228509
71,49561796
78,64160652
70,36753730
74,31385671
75,61009637
61,12064547
