popularity,streams,year
53,4639718,1997
65,27990477,1997
64,9665313,1997
57,7715141,1997
52,4372383,1997
56,7201813,1997
58,6880355,1997
61,9614537,1997
59,6033430,1997
69,16382327,1997
53,5372155,1997
0,7428,1997
0,8032,1997
54,5868571,1997
53,5841029,1997
2,11723,1997
57,6741785,1997
2,7017,1997
0,13575,1997
62,14888274,1997
64,8201211,1997
55,6408279,1997
58,6417963,1997
53,5777913,1997
42,932525,1997
0,14483,1997
68,28484183,1997
0,7755,1997
48,6077298,1997
51,5326262,1997
67,21535853,1997
0,13295,1997
53,4251910,1997
57,6265339,1997
87,1467164708,1998
81,1094008789,1998
50,4974109,1998
84,994302089,1998
79,53950858,1998
56,6531307,1998
69,20112627,1998
84,935912356,1998
79,94502410,1998
71,44131645,1998
69,29388998,1998
69,19094727,1998
73,44142778,1998
74,40335383,1998
71,37542397,1998
78,68474378,1998
83,1085307190,1998
66,17875539,1998
69,24148907,1998
74,44240402,1998
68,27680687,1998
74,33808982,1998
68,24881840,1998
64,12308375,1998
67,29635524,1998
72,41527026,1998
77,70573042,1998
4,14707,1998
69,26300520,1998
0,7856,1998
82,970896339,1998
76,60425781,1998
76,98559173,1998
74,32200161,1998
0,8174,1998
78,79497332,1998
63,11413957,1998
75,91666761,1998
0,11266,1998
61,14150761,1998
76,52710639,1998
71,31729888,1998
82,1174664893,1998
62,14778206,1998
69,15722004,1998
76,75692684,1998
7,22235,1998
67,25837532,1998
69,21855715,1998
62,13609708,1998
59,7304052,1998
65,19424564,1998
59,5031900,1998
70,38732470,1998
64,13439004,1998
77,98554082,1998
75,69557021,1998
55,6636461,1998
78,59120787,1998
69,19612588,1998
69,20424387,1998
71,44829418,1998
73,45191492,1998
64,11737042,1998
65,21844289,1998
67,16773602,1998
64,13441315,1998
72,48960097,1998
69,19715700,1998
65,18766956,1998
70,32131359,1998
61,14849243,1998
66,22387761,1998
67,26535647,1998
61,10319219,1998
70,39054138,1998
62,12515744,1998
56,5459005,1998
63,13304882,1998
64,13320254,1998
67,20282952,1998
4,8575,1998
64,11974829,1998
52,4849360,1998
0,5413,1998
0,10221,1998
71,36669245,1998
56,5689302,1998
62,10090899,1998
72,42126668,1998
1,7596,1998
63,11444985,1998
74,44774335,1998
66,16639596,1998
66,20648493,1998
61,12350538,1998
64,9001562,1998
63,14998955,1998
65,28170909,1998
64,11140031,1998
60,13349132,1998
67,23144168,1998
63,9276841,1998
59,6515166,1998
0,11793,1998
72,40827387,1998
64,11881873,1998
63,12272230,1998
63,11175398,1998
1,5964,1998
61,8283724,1998
53,5439014,1998
64,9957822,1998
54,4934368,1998
2,10287,1998
54,5843143,1998
67,25858249,1998
62,10034305,1998
65,23998987,1998
2,12249,1998
64,12621888,1998
61,8394156,1998
70,35864461,1998
63,10290011,1998
0,14519,1998
60,10785720,1998
71,43030758,1998
60,8406415,1998
77,57770949,1998
71,48296910,1998
60,8863340,1998
61,11349576,1998
62,14692134,1998
69,25703598,1998
66,20353814,1998
56,7392823,1998
65,17374880,1998
59,6936648,1998
60,10179901,1998
68,18574723,1998
67,17639334,1998
68,17106903,1998
60,9337592,1998
55,6392074,1998
49,5738650,1998
73,33450516,1998
51,4177312,1998
61,14649551,1998
60,14614776,1998
52,4247671,1998
62,14238004,1998
73,45783603,1998
66,20351778,1998
49,5937465,1998
58,7563993,1998
57,6648006,1998
53,5452771,1998
53,4209078,1998
60,9620996,1998
59,6530567,1998
69,17212527,1998
59,5132545,1998
55,6378645,1998
62,10661122,1998
54,5221210,1998
57,5424352,1998
58,5361179,1998
61,9526544,1998
60,11014662,1998
79,64724986,1998
60,11723182,1998
0,10181,1998
56,7697866,1998
55,7811895,1998
72,35870836,1998
66,25693902,1998
52,5941993,1998
70,31860927,1998
52,5306593,1998
50,4702419,1998
56,7964836,1998
68,17939848,1998
51,5538701,1998
62,9651892,1998
70,47167194,1998
64,10377617,1998
62,9015120,1998
56,6265158,1998
57,7718872,1998
67,21042656,1998
63,9961737,1998
64,10798642,1998
58,6456400,1998
0,8041,1998
54,4576848,1998
54,5780924,1998
69,15718383,1998
57,6387451,1998
58,5611889,1998
58,6482881,1998
83,998581202,1999
85,968620554,1999
66,27002295,1999
85,896403159,1999
86,1610186957,1999
82,882403463,1999
80,1042158352,1999
75,79463302,1999
84,954832645,1999
82,1031609124,1999
82,1063827622,1999
79,99212709,1999
84,1169583148,1999
83,872414746,1999
83,803869568,1999
83,933152492,1999
83,1173676909,1999
74,45665872,1999
74,42414220,1999
80,1125849651,1999
71,40241588,1999
73,48196892,1999
73,31856944,1999
72,47310384,1999
79,69709690,1999
75,93892547,1999
65,28832093,1999
77,66249503,1999
73,40260144,1999
75,81090716,1999
70,37736068,1999
76,71511995,1999
75,55821138,1999
77,65125741,1999
72,49567258,1999
75,71768086,1999
67,15598056,1999
74,30395496,1999
0,11897,1999
67,28616070,1999
75,70506517,1999
73,48722155,1999
46,4497494,1999
67,19369485,1999
73,39569012,1999
71,31911203,1999
69,20664372,1999
77,92000330,1999
67,27961977,1999
73,45994447,1999
72,48013784,1999
71,48685002,1999
62,12640161,1999
78,98697131,1999
78,69878067,1999
64,13993038,1999
70,41870323,1999
75,75067521,1999
60,13667601,1999
71,40518912,1999
62,11276658,1999
67,25133287,1999
69,25086439,1999
74,49421168,1999
62,9419551,1999
61,11543431,1999
70,38408192,1999
68,27823743,1999
66,17159062,1999
57,5647389,1999
73,45469406,1999
79,86522849,1999
41,945992,1999
62,12979907,1999
71,41856171,1999
71,44296524,1999
63,12423695,1999
70,46136700,1999
64,10337602,1999
8,22915,1999
58,5916226,1999
72,30122821,1999
73,46850260,1999
62,8950635,1999
63,9751925,1999
61,8813770,1999
69,15699818,1999
73,43916477,1999
74,45542927,1999
65,24312524,1999
71,47707351,1999
73,39428649,1999
67,24762753,1999
66,23193367,1999
66,20609746,1999
76,59480689,1999
0,7785,1999
66,24333751,1999
61,13011157,1999
49,5308080,1999
73,48936285,1999
67,29634372,1999
68,22805783,1999
2,9138,1999
70,45975128,1999
61,13652735,1999
72,45214707,1999
45,5858593,1999
58,7800549,1999
66,17762804,1999
67,19843059,1999
59,7564957,1999
57,7725365,1999
62,9771021,1999
73,44704045,1999
70,46049821,1999
66,15032531,1999
0,5457,1999
64,10062972,1999
0,14396,1999
66,21273682,1999
71,30684450,1999
80,929958146,1999
61,14714888,1999
70,44666873,1999
67,25356803,1999
52,4638383,1999
59,7191305,1999
62,10740420,1999
62,10395289,1999
59,6325685,1999
70,41317337,1999
59,7711002,1999
0,7598,1999
73,31574250,1999
63,11900417,1999
69,16183532,1999
72,45999994,1999
73,30244196,1999
54,5484593,1999
63,10873272,1999
66,29339167,1999
60,8291710,1999
0,10446,1999
59,5813570,1999
63,13486288,1999
65,21741388,1999
56,7634986,1999
64,10815684,1999
58,7187426,1999
71,39686021,1999
67,27700147,1999
62,12584469,1999
66,25546032,1999
64,9291759,1999
68,20660006,1999
64,8536715,1999
63,14767840,1999
50,5117316,1999
65,24164930,1999
45,6175583,1999
64,8850718,1999
66,25902843,1999
52,5203859,1999
54,5157111,1999
72,49439783,1999
57,7844437,1999
61,13347996,1999
55,7123731,1999
63,13586159,1999
61,9993052,1999
66,18639449,1999
0,12141,1999
66,22494871,1999
56,5292835,1999
64,13019165,1999
77,77780969,1999
53,4806417,1999
54,5410822,1999
73,33695184,1999
66,25870700,1999
70,46487339,1999
66,16204013,1999
58,5336683,1999
0,9765,1999
43,848516,1999
69,18834918,1999
62,12198503,1999
0,7916,1999
60,11007045,1999
65,27296710,1999
66,21288761,1999
66,23419758,1999
71,46924413,1999
57,6650305,1999
53,5424804,1999
59,6066378,1999
52,4466418,1999
62,14906911,1999
73,48792713,1999
92,3533041069,2000
84,1037046684,2000
88,1698830853,2000
83,841060763,2000
88,1305329676,2000
80,1047324962,2000
79,85022120,2000
84,1047022061,2000
76,95850113,2000
75,65679599,2000
82,932721425,2000
88,1713210056,2000
82,1063104361,2000
81,992818027,2000
72,33820501,2000
71,40739895,2000
73,32872173,2000
73,38546401,2000
75,91656654,2000
70,49748013,2000
70,33234244,2000
82,1024639115,2000
76,91610604,2000
83,1027671859,2000
65,16748425,2000
69,22844243,2000
80,1179373006,2000
67,22564975,2000
69,22246555,2000
78,55301477,2000
70,31207928,2000
76,94768549,2000
81,963423769,2000
79,55427164,2000
74,41159692,2000
63,9878591,2000
68,23274343,2000
80,1083631383,2000
67,23271005,2000
70,39105260,2000
66,20031910,2000
69,27333356,2000
64,11896820,2000
70,37662417,2000
55,5271966,2000
74,46048388,2000
69,19248782,2000
56,6901324,2000
72,30325964,2000
69,19520413,2000
76,86735874,2000
70,42265354,2000
68,22325590,2000
53,5434046,2000
54,5603062,2000
68,29935979,2000
65,23313277,2000
66,24886508,2000
73,45726240,2000
74,36116992,2000
63,13710690,2000
67,20313194,2000
74,34354529,2000
66,29296786,2000
59,5804788,2000
68,17554425,2000
58,5905746,2000
75,83141127,2000
70,47523867,2000
74,31746421,2000
61,10611227,2000
0,14446,2000
71,31586434,2000
73,36294837,2000
56,7158641,2000
75,95867855,2000
65,15382721,2000
63,9903428,2000
77,68944315,2000
58,5613002,2000
62,12962788,2000
65,17164267,2000
0,5901,2000
74,48387189,2000
62,14501641,2000
70,31818023,2000
69,25431533,2000
63,14443196,2000
74,39642336,2000
66,15530474,2000
56,5292096,2000
72,48694476,2000
71,32047894,2000
59,5323572,2000
76,90404859,2000
70,44529547,2000
59,7513495,2000
66,19632719,2000
52,5935584,2000
68,25839926,2000
55,6194459,2000
48,4293755,2000
0,9424,2000
64,10425444,2000
62,13318342,2000
74,32717520,2000
75,86404693,2000
72,34632996,2000
73,31855999,2000
68,29454915,2000
0,13557,2000
66,16635878,2000
71,40967634,2000
58,6406584,2000
48,5867126,2000
66,22420051,2000
59,7006473,2000
59,6659031,2000
61,12968246,2000
57,5433614,2000
55,7486296,2000
56,7410090,2000
64,9646670,2000
55,5183936,2000
66,15341551,2000
52,4223613,2000
59,6306605,2000
61,10890271,2000
59,7588034,2000
60,8427774,2000
66,15015063,2000
69,17136932,2000
55,6753796,2000
74,30254446,2000
73,36412304,2000
1,10674,2000
58,6146191,2000
0,8444,2000
58,6988966,2000
0,5751,2000
60,13224612,2000
63,14559057,2000
52,5704323,2000
59,6945304,2000
62,11856754,2000
62,10794659,2000
67,19310198,2000
63,14659118,2000
55,7303338,2000
61,12667989,2000
76,70875117,2000
73,32456130,2000
65,15876405,2000
0,6259,2000
56,7986270,2000
63,14899155,2000
53,5428927,2000
0,5857,2000
70,42442212,2000
59,5365017,2000
64,14026322,2000
63,11366884,2000
50,4567555,2000
66,25943078,2000
0,7935,2000
68,24833856,2000
63,14451557,2000
58,7169465,2000
58,6868334,2000
55,7178169,2000
58,5829764,2000
61,11303752,2000
58,5042677,2000
58,6219142,2000
45,6465148,2000
71,48463828,2000
60,14426892,2000
53,4521865,2000
66,16035443,2000
65,29895731,2000
59,6532763,2000
59,5422387,2000
55,7379596,2000
56,5431431,2000
62,13555954,2000
54,4937883,2000
64,12093630,2000
59,6946805,2000
11,38145,2000
71,48811158,2000
0,8262,2000
65,28465404,2000
68,15029999,2000
55,5556241,2000
0,8115,2000
63,9511735,2000
68,26962738,2000
55,6707469,2000
55,5873662,2000
50,4045781,2000
84,1011978887,2001
81,1011224087,2001
84,1162081572,2001
81,1056327195,2001
86,1735795400,2001
72,39954835,2001
85,1141691013,2001
76,89606396,2001
84,948822619,2001
79,92155827,2001
70,48846553,2001
71,42333053,2001
74,32223320,2001
71,31047575,2001
78,68288216,2001
73,45654048,2001
77,97118109,2001
70,40799866,2001
78,78328822,2001
78,84173580,2001
0,10396,2001
69,20760597,2001
74,30329605,2001
81,1149152256,2001
78,89543114,2001
71,41032515,2001
68,27368291,2001
74,41141886,2001
70,31616619,2001
75,64539412,2001
70,49138116,2001
71,42404346,2001
79,93539644,2001
72,40670695,2001
19,72368,2001
17,95751,2001
78,75905493,2001
72,33169422,2001
57,7214422,2001
74,36207594,2001
78,62880990,2001
66,27346913,2001
67,24475137,2001
74,39486195,2001
73,39432928,2001
73,31526041,2001
69,28710104,2001
0,12795,2001
81,1025873079,2001
72,48682508,2001
77,53835988,2001
74,36982945,2001
66,24209131,2001
59,7463554,2001
79,63904449,2001
66,21582068,2001
45,4261316,2001
67,21250679,2001
65,17163407,2001
54,4436972,2001
52,5745931,2001
75,67641585,2001
74,34837097,2001
81,958959324,2001
75,85363248,2001
68,28840160,2001
73,36946574,2001
67,15700209,2001
66,29719513,2001
71,36256527,2001
69,29671903,2001
69,26606251,2001
0,13579,2001
66,25606360,2001
68,16308584,2001
65,23832790,2001
69,17260433,2001
68,16163628,2001
69,28855463,2001
81,1090276541,2001
64,9816063,2001
64,10553449,2001
74,45720271,2001
60,14561706,2001
72,43848704,2001
55,6752585,2001
67,29623790,2001
64,10463105,2001
70,44613748,2001
71,48087114,2001
62,11639010,2001
64,14445530,2001
70,39708306,2001
63,8243277,2001
34,375228,2001
67,28058981,2001
64,12277119,2001
71,46695059,2001
60,14478046,2001
13,43031,2001
70,48523478,2001
70,38969157,2001
60,9267960,2001
60,12175232,2001
61,13781956,2001
7,24804,2001
65,15330339,2001
72,34966319,2001
0,8906,2001
67,22571693,2001
75,93119666,2001
72,33832244,2001
62,9907951,2001
58,6943567,2001
2,5099,2001
58,5201673,2001
56,5133564,2001
67,29160422,2001
66,29713454,2001
67,22117367,2001
63,13104314,2001
64,12596470,2001
64,9193268,2001
70,30218244,2001
63,11922217,2001
63,10256061,2001
59,7074873,2001
59,6206180,2001
65,29380886,2001
66,16906064,2001
60,9309367,2001
72,45121227,2001
64,8518117,2001
69,22772529,2001
69,28631954,2001
55,6307499,2001
0,5720,2001
71,45420282,2001
70,39289265,2001
71,43503649,2001
64,12884090,2001
66,22040939,2001
61,14410942,2001
66,22816550,2001
66,25481142,2001
63,10026514,2001
67,26068825,2001
67,21946748,2001
66,19721213,2001
63,8794880,2001
59,5237335,2001
56,5234376,2001
60,12213780,2001
69,22616449,2001
67,25507412,2001
63,14280905,2001
68,18329455,2001
70,30854341,2001
4,13142,2001
58,5245064,2001
69,27252324,2001
66,18557095,2001
69,16158746,2001
74,44327832,2001
61,14782580,2001
70,44429549,2001
69,19958223,2001
65,23286777,2001
63,14980175,2001
14,41427,2001
57,6981818,2001
67,28909685,2001
72,38948784,2001
58,6599255,2001
65,25554063,2001
59,5618511,2001
63,9850516,2001
65,18065794,2001
62,10458775,2001
63,11211963,2001
73,37939039,2001
69,15820302,2001
56,6576211,2001
39,731917,2001
58,6906267,2001
54,4108787,2001
54,4701346,2001
63,11961926,2001
57,5302882,2001
0,9753,2001
63,8633241,2001
64,8513087,2001
62,9592874,2001
64,12236262,2001
55,6889921,2001
71,35912364,2001
56,6234835,2001
66,23944959,2001
69,16833230,2001
0,6039,2001
87,1643002195,2002
64,9170952,2002
90,3382500326,2002
87,1525211175,2002
75,98076134,2002
85,895867760,2002
79,57129908,2002
83,1103259748,2002
77,51471237,2002
69,29329478,2002
81,1121443564,2002
84,926922760,2002
82,838699170,2002
79,58710785,2002
74,48800461,2002
71,32613729,2002
76,50066357,2002
79,70611966,2002
79,86993842,2002
77,56371145,2002
80,1057487272,2002
78,97607543,2002
84,872622949,2002
73,45144330,2002
70,44443791,2002
80,1149194832,2002
74,44763732,2002
83,933896478,2002
59,6567962,2002
70,48297053,2002
78,57277715,2002
73,33287427,2002
70,49127604,2002
70,38129824,2002
79,60603550,2002
87,1659623807,2002
0,14748,2002
76,93794788,2002
72,33977007,2002
78,89763337,2002
67,23588562,2002
72,37698964,2002
69,24399066,2002
68,29210805,2002
76,50694383,2002
68,28837015,2002
79,62425484,2002
1,11026,2002
79,72610600,2002
68,25155471,2002
4,14797,2002
67,16484455,2002
65,15617942,2002
10,47612,2002
57,6926120,2002
65,23388579,2002
74,47575033,2002
61,10260419,2002
67,21595310,2002
71,43656326,2002
72,39536294,2002
69,23306461,2002
58,6668068,2002
66,21153091,2002
73,33839300,2002
69,20000206,2002
65,15028344,2002
2,12733,2002
12,49311,2002
65,21684610,2002
68,24083953,2002
0,6819,2002
65,25350011,2002
67,15579672,2002
67,19993813,2002
75,62279927,2002
68,24659766,2002
65,20828776,2002
64,10646605,2002
63,13035887,2002
79,99177284,2002
67,21999531,2002
60,14418291,2002
63,12826382,2002
0,7791,2002
81,820320089,2002
61,8958614,2002
75,92820142,2002
65,20194671,2002
74,45575187,2002
69,27300213,2002
72,40985086,2002
74,30834460,2002
66,24949954,2002
57,5236036,2002
70,39376830,2002
65,24702148,2002
68,18430752,2002
68,26761484,2002
61,11346609,2002
2,11444,2002
65,15028251,2002
73,32630320,2002
64,10953497,2002
66,26836945,2002
65,21282251,2002
67,29943756,2002
57,7489281,2002
71,47432935,2002
75,54792069,2002
64,8203421,2002
5,27603,2002
61,9579805,2002
65,29406149,2002
0,7027,2002
0,14218,2002
0,7738,2002
0,12211,2002
65,25285879,2002
63,11142470,2002
63,14428873,2002
73,38319211,2002
76,73622918,2002
65,22917795,2002
68,24141338,2002
0,12482,2002
58,5419567,2002
69,16190998,2002
0,14735,2002
61,14742628,2002
84,929709384,2002
0,10281,2002
76,66187398,2002
64,13075088,2002
65,21381710,2002
65,15267205,2002
71,32306588,2002
71,35760876,2002
63,11914888,2002
69,22746713,2002
69,16357892,2002
0,13834,2002
57,5916779,2002
66,28603176,2002
61,14819398,2002
63,8223438,2002
63,12248594,2002
59,7538051,2002
63,9066942,2002
1,9528,2002
72,38004159,2002
60,14057460,2002
0,12435,2002
62,13814901,2002
67,24034746,2002
58,6422481,2002
66,15920273,2002
0,6013,2002
74,40913920,2002
49,4813658,2002
62,9577542,2002
57,5038595,2002
59,5668600,2002
73,42219455,2002
57,7851056,2002
0,6022,2002
0,12869,2002
71,33671431,2002
73,37786082,2002
68,18719341,2002
70,36863092,2002
68,26191693,2002
59,5271796,2002
54,4494183,2002
70,43602018,2002
59,7307712,2002
60,14144385,2002
75,58742572,2002
57,5450798,2002
54,4118656,2002
68,24190404,2002
61,8717942,2002
66,27372556,2002
72,36209377,2002
50,5138677,2002
62,12897844,2002
62,9997914,2002
63,11933989,2002
62,11550536,2002
64,8348561,2002
73,45765240,2002
44,1298249,2002
59,7092619,2002
74,48870063,2002
59,5922133,2002
51,5064480,2002
69,21958217,2002
3,7856,2002
61,14360176,2002
50,5816250,2002
88,1544675037,2003
84,1051455129,2003
83,883102250,2003
87,1689724321,2003
85,1157509282,2003
76,77671565,2003
76,62080496,2003
75,88837654,2003
87,1470153069,2003
77,87965985,2003
1,14713,2003
81,889831763,2003
76,92731795,2003
84,975882321,2003
71,47605469,2003
77,79145549,2003
76,99568952,2003
78,82378759,2003
76,86998652,2003
74,35831601,2003
73,48766209,2003
68,15820031,2003
72,44575790,2003
79,80125693,2003
70,32868909,2003
66,20548608,2003
73,44690866,2003
71,30488215,2003
69,18909846,2003
84,938890367,2003
77,75886641,2003
67,28539278,2003
71,42425458,2003
70,34095766,2003
70,36646000,2003
74,43617513,2003
69,28526947,2003
72,41502495,2003
62,8165319,2003
72,41555365,2003
72,30756998,2003
67,25722941,2003
70,43562635,2003
77,63682368,2003
72,48011418,2003
82,904268097,2003
65,21574933,2003
62,10791712,2003
83,847256591,2003
76,74308227,2003
57,5908889,2003
66,20313621,2003
72,42272107,2003
56,5343944,2003
67,15899311,2003
77,78154429,2003
58,7860429,2003
65,29608098,2003
66,27651439,2003
72,41959354,2003
72,30943548,2003
66,22947488,2003
73,49153771,2003
65,29888243,2003
67,28463219,2003
69,21294157,2003
64,8187666,2003
58,6159614,2003
71,45435973,2003
0,6622,2003
66,25967724,2003
66,23811381,2003
64,11416861,2003
66,27240901,2003
63,10212864,2003
71,35887232,2003
68,28931217,2003
68,27142816,2003
63,13590237,2003
78,73007105,2003
70,35329870,2003
61,12329325,2003
65,24847452,2003
67,25316725,2003
55,7509057,2003
54,4649283,2003
69,28869685,2003
62,8745816,2003
74,46243536,2003
69,25316036,2003
59,7965811,2003
68,21891815,2003
66,29526104,2003
63,10964058,2003
67,25579109,2003
74,39942539,2003
63,10763046,2003
64,10049165,2003
69,27393791,2003
73,38060721,2003
59,6502192,2003
57,5384552,2003
66,29277065,2003
66,23017372,2003
67,25972342,2003
58,6667627,2003
63,10482655,2003
66,15500978,2003
62,11866842,2003
71,32102933,2003
60,11835409,2003
60,9526488,2003
64,12023476,2003
43,1359155,2003
61,13929662,2003
0,5813,2003
61,14086065,2003
70,49420521,2003
71,38992765,2003
68,26104073,2003
78,57906320,2003
60,10244836,2003
63,10215588,2003
66,20283443,2003
59,7543414,2003
67,24913844,2003
54,5549573,2003
63,13841015,2003
58,6280635,2003
61,12574825,2003
60,14911279,2003
62,11678008,2003
65,18905796,2003
64,10261596,2003
56,6409436,2003
64,13156039,2003
68,27806284,2003
69,25263637,2003
62,14127422,2003
69,16089808,2003
57,7407624,2003
60,14448607,2003
